userID,itemID,prediction,Snack_Name
133,307,8.565311,
134,300,11.564723,
134,258,10.245344,
134,328,9.731224,
134,289,9.587015,
134,272,9.2060795,
134,304,9.104725,
134,750,9.067224,
134,245,8.969728,
134,690,8.904406,
134,288,8.877322,
135,11,7.652496,
135,56,7.068588,
135,182,6.9280586,
135,7,6.741297,
135,79,6.6512074,
135,92,6.6432467,
135,273,6.542637,
135,684,6.3715253,
135,184,6.274914,
135,96,6.2449465,
136,124,9.73206,
136,50,9.629744,
136,515,9.025969,
136,258,8.985929,
136,1,8.908938,
136,7,8.864122,
136,302,8.804887,
136,285,8.768273,
136,181,8.764522,
136,475,8.703896,
137,294,8.590848,
137,121,8.325255,
137,222,8.055214,
137,323,7.67538,
137,678,7.649841,
137,252,7.611146,
137,258,7.485898,
137,118,7.4352765,
137,259,7.388647,
137,127,7.1981287,
138,127,9.268947,
138,50,8.772279,
138,276,8.499709,
138,237,8.283762,
138,427,8.192344,
138,204,7.956159,
138,124,7.9280043,
138,478,7.899648,
138,181,7.889635,
138,64,7.888446,
139,124,9.361273,
139,286,8.783969,
139,276,8.235234,
139,269,8.20122,
139,285,8.161751,
139,14,8.040966,
139,9,7.9172792,
139,293,7.8142195,
139,327,7.5385427,
139,258,7.4922643,
140,288,9.438194,
140,300,9.418634,
140,289,9.303871,
140,258,9.003315,
140,326,8.621295,
140,748,8.620847,
140,269,8.517924,
140,328,8.469079,
140,340,8.132145,
140,323,8.102158,
141,742,8.475494,
141,323,7.839186,
141,288,7.8300586,
141,678,7.7900553,
141,763,7.526382,
141,685,7.396181,
141,295,7.3081627,
141,1,7.266124,
141,258,7.2577524,
141,411,7.2304506,
142,258,8.687662,
142,271,7.3531356,
142,302,7.260719,
142,313,7.136208,
142,50,6.993154,
142,269,6.866168,
142,288,6.790931,
142,751,6.6858706,
142,343,6.4370813,
142,300,6.415944,
143,300,9.098368,
143,313,8.378868,
143,245,8.321571,
143,333,8.0226345,
143,748,7.9810243,
143,302,7.8174815,
143,286,7.782224,
143,332,7.773477,
143,294,7.6892653,
143,269,7.637706,
144,100,7.9182596,
144,181,7.765172,
144,222,7.1206417,
144,276,7.106139,
144,121,7.0865173,
144,64,6.80938,
144,9,6.7093663,
144,515,6.6712885,
144,12,6.5584965,
144,405,6.522823,
145,288,6.4544024,
145,300,6.0028906,
145,748,5.651912,
145,597,5.3317423,
145,50,5.0702825,
145,281,4.831974,
145,125,4.817491,
145,147,4.803689,
145,307,4.737003,
145,879,4.6798935,
146,302,7.73522,
146,750,7.4205766,
146,268,7.2187266,
146,315,7.0585775,
146,751,6.9596863,
146,343,6.9483743,
146,333,6.9190483,
146,258,6.91195,
146,270,6.866195,
146,288,6.8458085,
147,311,8.746244,
147,303,8.527563,
147,313,8.50963,
147,340,8.458639,
147,312,8.374686,
147,315,8.234107,
147,242,8.211394,
147,272,8.161668,
147,300,8.111743,
147,306,7.919685,
148,174,8.236992,
148,95,7.672631,
148,210,7.61984,
148,195,7.5812755,
148,496,7.547872,
148,169,7.538174,
148,423,7.5056667,
148,144,7.4475975,
148,82,7.3913174,
148,89,7.3836074,
149,690,9.33473,
149,300,9.195951,
149,288,8.7476635,
149,307,8.711109,
149,258,8.636272,
149,750,8.540333,
149,347,8.533231,
149,331,8.443231,
149,310,8.368701,
149,270,8.26641,
150,7,10.241413,
150,124,9.786615,
150,127,9.116965,
150,508,8.877645,
150,258,8.746005,
150,286,8.689319,
150,294,8.602813,
150,9,8.389535,
150,237,8.373556,
150,919,8.213074,
151,514,7.107817,
151,197,6.7080526,
151,56,6.5525784,
151,196,6.3802285,
151,655,6.2578754,
151,174,6.2549148,
151,202,6.1838336,
151,213,6.159822,
151,582,6.1396317,
151,8,6.1127753,
152,815,7.4976554,
152,393,7.21346,
152,111,7.1098537,
152,202,7.007724,
152,756,6.9735,
152,216,6.8457384,
152,732,6.7751665,
152,476,6.656314,
152,70,6.6298256,
152,15,6.5311646,
153,300,10.432094,
153,294,9.906983,
153,96,9.63943,
153,748,9.498422,
153,79,9.436365,
153,195,9.30167,
153,286,9.199487,
153,183,9.10405,
153,210,9.039897,
153,288,8.952878,
154,56,7.565398,
154,514,7.4436617,
154,32,7.369513,
154,179,7.11109,
154,192,7.075747,
154,98,7.024201,
154,603,7.0167923,
154,100,6.9126205,
154,168,6.864681,
154,319,6.80334,
155,322,9.264174,
155,289,9.153181,
155,319,8.622531,
155,682,8.467549,
155,292,8.427044,
155,258,8.378422,
155,245,8.353954,
155,690,8.208569,
155,243,7.927582,
155,304,7.8773026,
156,23,7.888578,
156,182,7.6306095,
156,302,7.458366,
156,187,7.1221437,
156,127,7.0532985,
156,286,6.8507605,
156,327,6.7998056,
156,427,6.7872114,
156,657,6.747138,
156,56,6.742412,
157,257,9.674208,
157,237,9.145951,
157,222,8.80737,
157,121,8.566832,
157,15,8.546381,
157,181,8.46733,
157,300,8.0553055,
157,742,7.961479,
157,282,7.860422,
157,275,7.8216095,
158,121,6.734017,
158,181,6.488768,
158,405,6.2598515,
158,195,6.244703,
158,1,6.155446,
158,174,6.136868,
158,117,6.1236587,
158,127,6.0912795,
158,515,5.990191,
158,151,5.88006,
159,300,8.869072,
159,125,7.941043,
159,278,7.6400847,
159,322,7.156914,
159,597,7.1318936,
159,763,7.127406,
159,118,7.09529,
159,245,7.0435076,
159,411,7.0344305,
159,252,7.0046215,
160,100,8.723714,
160,124,8.0373955,
160,127,7.627097,
160,919,7.5981703,
160,121,7.2945347,
160,222,7.2206497,
160,235,6.994638,
160,129,6.962868,
160,181,6.9357004,
160,24,6.7986293,
161,286,9.221107,
161,275,8.321236,
161,1,8.11883,
161,237,8.01286,
161,300,7.9602656,
161,427,7.924341,
161,483,7.6519217,
161,313,7.6004868,
161,357,7.57283,
161,258,7.5264044,
162,7,9.389053,
162,117,8.697501,
162,24,8.249286,
162,257,8.219068,
162,127,8.214802,
162,405,8.09629,
162,100,7.8717756,
162,56,7.7511497,
162,273,7.6238537,
162,235,7.574865,
163,313,11.171414,
163,286,11.104206,
163,302,10.604335,
163,294,10.052412,
163,315,9.45954,
163,328,9.382328,
163,748,9.342278,
163,50,9.299836,
163,318,9.109006,
163,340,9.032142,
164,300,10.185595,
164,294,9.303042,
164,288,8.968668,
164,237,8.767243,
164,597,8.737486,
164,323,8.734905,
164,546,8.729821,
164,50,8.531756,
164,245,8.343492,
164,1,8.244824,
165,294,8.443306,
165,300,7.8792276,
165,322,7.65243,
165,289,7.4074917,
165,50,7.3948445,
165,210,7.35506,
165,173,7.2747636,
165,313,7.2559896,
165,286,7.252513,
165,172,7.101463,
166,300,10.621662,
166,294,9.560906,
166,245,9.142802,
166,678,8.842383,
166,333,8.757676,
166,326,8.704346,
166,271,8.470182,
166,332,8.381164,
166,879,8.314131,
166,307,8.311206,
167,507,5.511404,
167,143,5.1138835,
167,135,4.7557936,
167,111,4.7100368,
167,487,4.5047665,
167,25,4.468704,
167,151,4.4535527,
167,405,4.430825,
167,479,4.4178586,
167,1,4.354955,
168,237,11.557135,
168,121,11.140658,
168,742,10.820561,
168,117,10.691534,
168,50,10.038959,
168,405,10.034243,
168,181,9.83105,
168,286,9.7881775,
168,471,9.715454,
168,127,9.345003,
169,286,8.269471,
169,300,8.113023,
169,520,7.787299,
169,50,7.771703,
169,357,7.7231693,
169,127,7.692152,
169,484,7.634804,
169,98,7.566393,
169,205,7.540544,
169,183,7.5403624,
170,300,10.3137455,
170,323,9.987356,
170,243,9.435313,
170,288,9.364435,
170,678,9.3178005,
170,748,9.214146,
170,682,8.91988,
170,332,8.697557,
170,289,8.645939,
170,1025,8.564519,
171,340,9.049142,
171,313,8.926164,
171,347,8.799477,
171,690,8.6595335,
171,272,8.449745,
171,750,8.435208,
171,268,8.430279,
171,301,8.372992,
171,300,8.315347,
171,307,8.174612,
172,493,5.709775,
172,663,5.5779967,
172,479,5.539111,
172,504,5.4956217,
172,14,5.4193745,
172,602,5.4001927,
172,86,5.360367,
172,170,5.3555083,
172,494,5.3311586,
172,525,5.303341,
173,288,9.632437,
173,294,9.367871,
173,332,9.065609,
173,748,8.895162,
173,682,8.813798,
173,304,8.795803,
173,333,8.614144,
173,873,8.584698,
173,269,8.275247,
173,264,8.251905,
174,781,7.0735097,
174,25,6.732011,
174,367,6.475034,
174,274,6.389465,
174,411,6.3354,
174,732,6.253995,
174,815,6.212394,
174,294,6.062429,
174,88,5.904342,
174,763,5.834878,
175,183,7.8640375,
175,180,7.467838,
175,174,7.3898277,
175,22,7.225889,
175,69,7.2017283,
175,79,7.1312494,
175,185,6.952998,
175,357,6.924009,
175,427,6.826001,
175,132,6.817486,
176,268,10.518969,
176,302,9.851734,
176,269,9.465944,
176,246,9.134416,
176,286,8.556505,
176,346,8.48582,
176,124,8.284651,
176,333,8.270998,
176,313,7.932093,
176,300,7.878336,
177,258,9.401085,
177,325,8.741005,
177,7,8.597037,
177,12,8.50238,
177,264,8.382559,
177,273,7.971883,
177,127,7.971506,
177,183,7.8278527,
177,98,7.824753,
177,748,7.6530867,
178,50,8.102206,
178,181,7.912305,
178,121,7.840592,
178,237,7.4675303,
178,294,7.13674,
178,79,6.7564974,
178,748,6.5797906,
178,318,6.541006,
178,125,6.5388355,
178,252,6.3588457,
179,272,10.303072,
179,315,10.0847025,
179,311,9.247069,
179,344,8.753861,
179,689,8.36675,
179,898,8.290609,
179,690,8.260558,
179,312,7.8786755,
179,752,7.61686,
179,539,7.4712033,
180,70,8.126991,
180,381,7.746365,
180,1074,7.682827,
180,382,7.3554273,
180,42,7.1924877,
180,88,6.8370914,
180,216,6.817607,
180,90,6.7182717,
180,715,6.696375,
180,582,6.5440288,
181,123,8.317425,
181,544,7.8660493,
181,619,7.720118,
181,293,7.473537,
181,244,7.1879025,
181,1152,7.1274457,
181,129,7.1116934,
181,295,7.0848546,
181,936,7.0646057,
181,844,7.0495334,
182,127,9.761252,
182,151,9.34832,
182,181,9.308567,
182,15,9.308186,
182,7,9.100366,
182,9,9.001939,
182,276,8.905448,
182,284,8.680964,
182,25,8.656333,
182,117,8.592732,
183,161,6.73518,
183,385,6.616604,
183,172,6.4430947,
183,174,6.4410553,
183,79,6.4337316,
183,229,6.3442125,
183,684,6.3278794,
183,568,6.324438,
183,566,6.3108068,
183,22,6.215192,
184,381,5.9150796,
184,213,5.4940534,
184,427,5.473156,
184,111,5.351439,
184,285,5.315004,
184,204,5.280302,
184,179,5.249235,
184,83,5.214792,
184,88,5.1955047,
184,56,5.1396785,
185,275,7.6276073,
185,14,7.4302416,
185,427,7.1322255,
185,357,6.786792,
185,306,6.6805205,
185,127,6.635389,
185,191,6.620762,
185,283,6.593714,
185,100,6.577559,
185,1,6.4525886,
186,748,7.3579073,
186,328,6.855515,
186,258,6.766459,
186,288,6.7649703,
186,294,6.6418834,
186,678,6.4284754,
186,245,6.3980145,
186,323,6.3044367,
186,879,5.9364066,
186,307,5.898856,
187,70,9.821438,
187,191,9.311319,
187,318,8.8027525,
187,655,8.571768,
187,357,8.531361,
187,88,8.439741,
187,197,8.357012,
187,382,8.339481,
187,238,8.286245,
187,56,8.285064,
188,183,7.4676666,
188,50,7.324951,
188,121,7.1690035,
188,210,7.11396,
188,172,6.7298036,
188,31,6.708045,
188,196,6.5646844,
188,185,6.5368476,
188,28,6.497485,
188,357,6.3548574,
189,529,6.3841763,
189,509,5.9022117,
189,515,5.6582136,
189,705,5.628083,
189,480,5.560967,
189,275,5.5600014,
189,19,5.4578485,
189,190,5.4462895,
189,474,5.3710647,
189,427,5.352183,
190,300,10.929183,
190,288,10.272371,
190,748,9.928523,
190,258,9.51775,
190,50,9.015895,
190,678,9.007356,
190,328,8.948131,
190,286,8.903814,
190,1,8.692714,
190,307,8.691222,
191,750,8.654512,
191,347,8.255963,
191,315,8.186133,
191,690,8.018042,
191,311,7.900007,
191,305,7.7113147,
191,303,7.60049,
191,310,7.445663,
191,312,7.442739,
191,344,7.361423,
192,237,8.213471,
192,100,8.036924,
192,1,8.011166,
192,13,7.8760157,
192,15,7.640852,
192,25,7.5604196,
192,275,7.556513,
192,124,7.4446654,
192,222,7.236153,
192,285,7.2307377,
193,300,6.869315,
193,121,6.644656,
193,272,6.398065,
193,288,6.3767486,
193,748,6.1642237,
193,50,6.1196337,
193,315,5.9949055,
193,181,5.9923754,
193,751,5.9545445,
193,568,5.6579704,
194,186,6.8024116,
194,196,6.7737393,
194,161,6.344035,
194,28,6.309155,
194,96,6.2329774,
194,56,6.177897,
194,143,6.1195993,
194,208,5.8918695,
194,660,5.8837543,
194,211,5.761604,
195,50,5.417393,
195,288,5.3504124,
195,257,5.090642,
195,24,5.0210805,
195,121,4.9163456,
195,475,4.7365775,
195,298,4.7285066,
195,222,4.680193,
195,597,4.537502,
195,258,4.3804417,
196,70,7.282215,
196,275,6.2680583,
196,88,6.174617,
196,367,6.088831,
196,154,5.9977093,
196,168,5.9367356,
196,93,5.9120173,
196,246,5.8982687,
196,14,5.8641086,
196,732,5.862816,
197,315,8.517553,
197,161,8.168127,
197,566,7.984706,
197,210,7.784337,
197,79,7.762151,
197,195,7.7147818,
197,2,7.677518,
197,343,7.6106234,
197,568,7.5476894,
197,346,7.315759,
198,210,7.126301,
198,96,7.064591,
198,1,7.023918,
198,176,6.7436323,
198,405,6.7096944,
198,265,6.5020957,
198,144,6.414634,
198,168,6.3694572,
198,12,6.365188,
198,28,6.3420787,
199,288,7.9133434,
199,300,7.7776275,
199,289,7.690817,
199,547,7.5031004,
199,275,7.2077684,
199,748,7.1795354,
199,1,7.098089,
199,325,7.0234666,
199,319,7.0090413,
199,243,6.9297132,
200,181,8.028975,
200,174,7.233804,
200,95,6.9189057,
200,161,6.8457217,
200,588,6.823567,
200,228,6.7138214,
200,99,6.641626,
200,252,6.5811715,
200,79,6.4895234,
200,22,6.4668746,
201,98,7.2636905,
201,475,7.0913525,
201,200,6.652871,
201,558,6.2870536,
201,273,6.2173114,
201,185,6.16669,
201,124,6.1127934,
201,559,5.8792105,
201,5,5.849994,
201,216,5.6088414,
202,50,11.086187,
202,127,10.717265,
202,258,10.41574,
202,181,10.390472,
202,100,10.045931,
202,1,9.542789,
202,357,9.503958,
202,427,9.410511,
202,56,9.362033,
202,174,9.3470745,
203,294,9.434799,
203,300,9.194872,
203,288,8.768951,
203,121,8.33741,
203,678,8.072856,
203,286,7.952892,
203,15,7.8317723,
203,742,7.7968316,
203,100,7.772795,
203,328,7.664964,
204,269,8.768417,
204,289,8.367284,
204,319,8.275416,
204,303,7.7081227,
204,306,7.6453876,
204,294,7.497585,
204,327,7.2481527,
204,322,7.0600395,
204,305,6.949672,
204,313,6.80467,
205,288,9.588906,
205,294,9.459229,
205,245,9.412101,
205,323,9.115283,
205,326,8.957261,
205,332,8.8073,
205,301,8.710042,
205,289,8.685805,
205,302,8.318771,
205,690,8.273729,
206,331,8.901651,
206,305,8.80189,
206,909,8.764846,
206,327,8.748704,
206,347,8.390665,
206,689,8.375926,
206,344,8.372922,
206,1243,8.191808,
206,352,8.1350155,
206,908,8.0452385,
207,237,6.8521066,
207,121,5.954294,
207,50,5.799174,
207,1,5.6089487,
207,591,5.512653,
207,64,5.5089197,
207,405,5.458472,
207,204,5.4309278,
207,282,5.2412314,
207,216,5.2286406,
208,648,7.4937453,
208,213,7.1358213,
208,168,7.125145,
208,655,7.124456,
208,163,6.907815,
208,692,6.90633,
208,210,6.8933496,
208,659,6.8772554,
208,269,6.824318,
208,732,6.7396545,
209,289,7.433158,
209,300,7.249028,
209,242,7.164063,
209,268,7.073926,
209,302,6.9820156,
209,313,6.8279767,
209,257,6.808632,
209,285,6.8063025,
209,124,6.7090683,
209,116,6.6759987,
210,210,8.521786,
210,204,8.329046,
210,168,7.8294315,
210,98,7.5643425,
210,88,7.383945,
210,191,7.3781786,
210,153,7.2303004,
210,28,7.216338,
210,70,7.1548457,
210,8,7.109045,
211,261,7.9076214,
211,243,7.6717396,
211,259,7.546972,
211,294,7.4702563,
211,323,7.322438,
211,50,7.0225763,
211,258,6.9008226,
211,322,6.864102,
211,748,6.802515,
211,304,6.694405,
212,582,7.979158,
212,216,7.867182,
212,70,7.8625402,
212,357,7.8165736,
212,213,7.6848483,
212,514,7.605076,
212,170,7.549759,
212,197,7.488201,
212,509,7.445321,
212,462,7.3674197,
213,100,8.947951,
213,127,8.735349,
213,7,8.426595,
213,237,8.202357,
213,118,7.7968206,
213,96,7.4527636,
213,183,7.396899,
213,79,7.3865414,
213,276,7.385449,
213,742,7.3216763,
214,475,9.552557,
214,50,8.241276,
214,124,8.063525,
214,258,7.863317,
214,288,7.642728,
214,919,7.5794845,
214,286,7.5589623,
214,269,7.399681,
214,150,7.337982,
214,474,7.3316016,
215,96,9.38446,
215,79,8.734026,
215,173,8.690238,
215,265,8.448003,
215,28,8.284595,
215,318,8.176469,
215,180,8.032799,
215,69,7.997556,
215,234,7.920004,
215,161,7.8526454,
216,7,7.8616977,
216,475,7.6677322,
216,151,7.5661936,
216,121,7.346507,
216,100,7.323731,
216,273,6.76949,
216,181,6.743947,
216,24,6.6681576,
216,240,6.515262,
216,762,6.50806,
217,385,9.200023,
217,227,9.133961,
217,161,8.966421,
217,229,8.693595,
217,576,8.656603,
217,405,8.381691,
217,2,8.374093,
217,184,8.174305,
217,449,8.02279,
217,403,7.978552,
218,12,7.1798253,
218,238,7.1740994,
218,428,6.9618835,
218,211,6.9109573,
218,42,6.844135,
218,182,6.7989817,
218,195,6.7581244,
218,179,6.7552676,
218,655,6.7550235,
218,234,6.740138,
219,272,6.3563704,
219,313,6.2346654,
219,311,5.75446,
219,70,5.6147547,
219,166,5.4525127,
219,268,5.4427114,
219,189,5.3299026,
219,902,5.308343,
219,168,5.131471,
219,751,5.0840864,
220,268,9.884705,
220,302,9.869097,
220,294,9.362293,
220,327,8.983733,
220,340,8.979619,
220,748,8.979262,
220,321,8.905165,
220,245,8.7365675,
220,328,8.727681,
220,322,8.67597,
221,11,7.226414,
221,12,6.0863185,
221,188,6.081111,
221,182,5.935746,
221,68,5.7455773,
221,56,5.6451664,
221,181,5.63643,
221,248,5.615179,
221,235,5.549031,
221,124,5.4910216,
222,161,6.803496,
222,69,6.6801233,
222,216,6.647716,
222,50,6.6330767,
222,204,6.4837747,
222,550,6.4364247,
222,82,6.405393,
222,196,6.3219523,
222,470,6.221748,
222,739,6.198332,
223,15,8.384347,
223,815,8.023631,
223,118,7.653994,
223,405,7.5529118,
223,678,7.407389,
223,866,7.2333174,
223,471,7.217345,
223,748,7.1815143,
223,181,7.132419,
223,1028,7.0979943,
224,274,5.6983156,
224,216,5.464461,
224,289,5.453764,
224,471,5.389839,
224,282,5.342268,
224,735,5.2383842,
224,742,5.236107,
224,9,5.214337,
224,278,5.1527686,
224,356,5.0831423,
225,133,8.152108,
225,520,8.0885935,
225,483,7.726628,
225,205,7.601647,
225,484,7.2807474,
225,427,7.2756104,
225,199,7.233752,
225,661,7.2291455,
225,127,7.170376,
225,493,6.9973555,
226,100,9.348358,
226,127,8.106681,
226,1,8.073489,
226,124,8.071747,
226,475,8.041287,
226,50,7.83779,
226,276,7.616222,
226,151,7.4705863,
226,222,7.408053,
226,137,7.2159824,
227,124,9.630311,
227,100,9.53795,
227,276,9.478826,
227,475,9.441843,
227,237,8.854942,
227,508,8.338861,
227,285,8.291957,
227,1,8.123989,
227,744,8.039854,
227,458,8.025707,
228,302,9.061179,
228,269,8.605548,
228,340,8.55913,
228,301,7.7728386,
228,258,7.753821,
228,300,7.7110386,
228,268,7.25845,
228,310,7.1774163,
228,50,7.017178,
228,100,7.00045,
229,269,9.27208,
229,690,8.611657,
229,346,8.4245825,
229,301,8.198723,
229,300,8.176596,
229,340,8.114257,
229,354,7.923173,
229,307,7.770978,
229,286,7.7396116,
229,689,7.71317,
230,71,7.5234985,
230,133,7.460271,
230,97,7.243494,
230,496,7.1445727,
230,423,7.142144,
230,56,6.887535,
230,196,6.8546433,
230,216,6.8372183,
230,191,6.794531,
230,520,6.7639728,
231,237,10.040277,
231,257,9.4725065,
231,294,9.415962,
231,121,9.094957,
231,222,8.938088,
231,125,8.693083,
231,25,8.673633,
231,117,8.650343,
231,258,8.505667,
231,118,8.475337,
232,50,7.975308,
232,258,7.764514,
232,191,7.5907564,
232,174,7.4336834,
232,269,7.414357,
232,427,7.2729535,
232,179,7.2675223,
232,168,7.2290077,
232,187,7.1935654,
232,89,7.1431594,
233,427,7.0228825,
233,132,6.944522,
233,28,6.8793454,
233,215,6.6122785,
233,237,6.52943,
233,22,6.5183425,
233,1,6.4524198,
233,135,6.414189,
233,172,6.3442883,
233,8,6.3222637,
234,514,6.1568894,
234,211,5.8466654,
234,478,5.712031,
234,357,5.545082,
234,134,5.4941206,
234,493,5.464899,
234,197,5.4391084,
234,194,5.377741,
234,480,5.339487,
234,185,5.324201,
235,514,6.7727957,
235,269,6.411493,
235,165,6.3217897,
235,357,6.225831,
235,510,6.172693,
235,923,6.1630626,
235,168,6.134984,
235,482,6.1212163,
235,187,6.1189637,
235,286,6.107599,
236,237,8.144464,
236,1,7.9471383,
236,121,7.745112,
236,15,7.5755763,
236,98,7.247937,
236,276,7.218463,
236,118,7.151674,
236,284,7.0954914,
236,22,7.05489,
236,405,7.0410004,
237,474,9.048664,
237,427,8.938595,
237,357,8.78556,
237,480,8.700577,
237,484,8.448409,
237,194,8.425408,
237,98,8.418982,
237,50,8.29469,
237,520,8.233598,
237,523,8.21465,
238,15,8.661111,
238,25,8.072807,
238,1,7.766708,
238,274,7.7102337,
238,300,7.6506233,
238,121,7.538841,
238,597,7.507549,
238,181,7.425875,
238,117,7.420089,
238,1028,7.3364854,
239,175,6.8573685,
239,357,6.6426272,
239,127,6.6186924,
239,197,6.5105214,
239,100,6.493162,
239,23,6.4542212,
239,170,6.4101253,
239,525,6.3713336,
239,192,6.2990785,
239,513,6.291761,
240,328,8.611221,
240,750,8.517226,
240,689,8.488317,
240,690,8.474887,
240,751,8.464688,
240,315,8.33682,
240,271,8.328747,
240,258,8.301375,
240,307,8.185212,
240,347,8.15911,
241,271,9.237591,
241,751,9.059674,
241,333,8.855734,
241,302,8.851532,
241,328,8.839584,
241,748,8.822288,
241,258,8.785549,
241,268,8.646003,
241,327,8.468425,
241,286,8.455507,
242,286,7.5500264,
242,289,7.1388655,
242,116,6.9829307,
242,237,6.842422,
242,300,6.8353233,
242,321,6.832613,
242,258,6.794004,
242,322,6.789351,
242,269,6.692761,
242,9,6.6178155,
243,237,8.3976965,
243,9,7.8687563,
243,116,7.6558924,
243,276,7.542995,
243,70,7.502219,
243,582,7.4532366,
243,100,7.386081,
243,216,7.2836876,
243,274,7.2193303,
243,86,7.2178764,
244,151,6.6432195,
244,70,6.548452,
244,56,6.462535,
244,69,6.3734307,
244,25,6.369012,
244,121,6.2021327,
244,412,6.1053944,
244,210,6.073275,
244,202,5.94277,
244,1,5.8909564,
245,1,8.277456,
245,15,8.165587,
245,121,7.9891787,
245,294,7.9039335,
245,225,7.7725706,
245,25,7.483206,
245,118,7.4789824,
245,866,7.44096,
245,125,7.205617,
245,50,7.1955094,
246,7,6.6229296,
246,161,6.190637,
246,210,6.1457434,
246,405,6.1456304,
246,117,5.83466,
246,56,5.8153415,
246,184,5.77169,
246,222,5.7586603,
246,546,5.74534,
246,144,5.703546,
247,313,9.883958,
247,286,9.832146,
247,50,9.5003195,
247,302,8.740346,
247,127,8.526659,
247,301,8.384014,
247,294,8.326559,
247,268,8.227209,
247,340,8.219638,
247,13,7.958681,
248,181,9.599093,
248,222,8.663397,
248,56,8.168808,
248,195,7.9383955,
248,258,7.9127784,
248,515,7.5347958,
248,455,7.467278,
248,288,7.408716,
248,144,7.242821,
248,175,7.206742,
249,181,8.445008,
249,475,7.9679985,
249,127,7.935443,
249,222,7.8816233,
249,12,7.6143475,
249,96,7.3028812,
249,174,7.112268,
249,151,6.9676614,
249,89,6.945706,
249,183,6.8404326,
250,268,8.190328,
250,286,8.112438,
250,121,7.3624353,
250,300,7.3470864,
250,302,7.130083,
250,222,7.129845,
250,748,7.113675,
250,150,7.1000495,
250,98,6.9993763,
250,273,6.974648,
251,127,8.75743,
251,237,8.326086,
251,7,8.3130865,
251,15,7.9135594,
251,235,7.5324135,
251,742,7.5175815,
251,546,7.4555225,
251,284,7.2392774,
251,276,7.219882,
251,252,7.1714315,
252,475,8.547021,
252,237,8.449387,
252,14,8.317807,
252,288,8.203174,
252,222,7.986112,
252,127,7.981769,
252,258,7.950636,
252,508,7.823344,
252,744,7.802138,
252,294,7.7789965,
253,294,7.174058,
253,174,6.9744573,
253,748,6.9586663,
253,286,6.938658,
253,172,6.9052715,
253,181,6.878663,
253,191,6.869294,
253,258,6.7065806,
253,288,6.615167,
253,204,6.5667443,
254,95,7.275572,
254,465,6.9629703,
254,404,6.523928,
254,172,6.447291,
254,228,6.301984,
254,969,6.144361,
254,633,6.076638,
254,181,6.0531507,
254,420,6.0109453,
254,141,5.9677706,
255,760,9.326689,
255,358,8.430035,
255,424,8.310529,
255,928,8.0239,
255,260,7.6960464,
255,148,7.6137834,
255,742,7.610892,
255,184,7.600605,
255,379,7.593332,
255,567,7.560843,
256,121,7.964301,
256,546,7.5710626,
256,125,7.5625057,
256,148,6.449844,
256,111,6.414993,
256,781,6.377219,
256,281,6.2535677,
256,410,6.1138215,
256,50,6.0948277,
256,696,6.0740147,
257,269,8.6864605,
257,268,8.501099,
257,14,8.297359,
257,1009,7.6666446,
257,246,7.6355586,
257,242,7.617515,
257,283,7.4260554,
257,340,7.336582,
257,302,7.2393575,
257,13,7.228188,
258,300,10.227781,
258,748,8.79501,
258,294,8.58932,
258,301,8.430944,
258,315,8.238414,
258,269,8.115622,
258,750,8.05117,
258,304,8.045209,
258,678,7.9124827,
258,259,7.8795514,
259,258,10.010355,
259,50,9.196884,
259,100,8.855859,
259,300,8.736005,
259,286,8.628309,
259,56,8.600211,
259,268,8.433327,
259,302,8.398972,
259,127,8.381172,
259,7,8.095856,
260,690,7.815911,
260,323,7.789127,
260,331,7.7653933,
260,328,7.6716895,
260,292,7.5609183,
260,303,7.4481483,
260,326,7.4020267,
260,245,7.347366,
260,332,7.276251,
260,877,7.257931,
261,323,9.752023,
261,678,9.471528,
261,328,9.193171,
261,258,8.997883,
261,243,8.846885,
261,289,8.654234,
261,333,8.285704,
261,286,8.064342,
261,358,8.059481,
261,879,8.026843,
262,294,6.9065824,
262,288,6.7788067,
262,181,6.6942577,
262,237,6.3970904,
262,151,6.34268,
262,25,6.153091,
262,274,6.1226687,
262,111,6.0811186,
262,97,5.9894733,
262,216,5.910969,
263,286,8.679689,
263,172,8.498749,
263,483,8.184799,
263,357,8.146179,
263,191,8.077347,
263,427,7.969392,
263,258,7.7926884,
263,294,7.7879577,
263,98,7.7577267,
263,484,7.6009526,
264,98,7.1659584,
264,56,7.117649,
264,428,6.531459,
264,663,6.352661,
264,201,6.291873,
264,381,5.9861116,
264,218,5.9424825,
264,164,5.896451,
264,197,5.8770413,
264,603,5.7828007,
265,121,9.717752,
265,1,9.531565,
265,125,9.191372,
265,294,9.07719,
265,117,9.072113,
265,276,9.036654,
265,9,8.835087,
265,288,8.8113365,
265,405,8.755169,
265,286,8.486258,
266,286,10.573218,
266,269,9.554248,
266,300,9.164104,
266,9,9.109573,
266,258,9.072768,
266,301,8.918119,
266,242,8.847673,
266,1,8.80714,
266,294,8.660316,
266,15,8.597425,
267,176,7.222917,
267,11,7.206375,
267,228,7.170937,
267,96,6.9829936,
267,195,6.962325,
267,89,6.8514833,
267,186,6.7374907,
267,79,6.6986837,
267,226,6.6817317,
267,431,6.588775,
268,7,6.87088,
268,403,6.689448,
268,176,6.5101957,
268,96,6.450515,
268,55,6.417709,
268,89,6.3957357,
268,431,6.3906727,
268,56,6.3575764,
